id,face_width_mean,face_height_mean,face_area_mean,face_center_x_mean,face_center_y_mean,EAR_mean,EAR_std,head_motion_std,pitch_mean,pitch_std,yaw_mean,yaw_std,roll_mean,roll_std
0019,95.1583615471335,108.44527525060317,10320.800179855658,386.58591812732175,323.1463488410501,0.4132695874474128,0.10634342277577093,3.289009127969754,0.8098194306992545,3.4263576525454758,1.4506636450993273,5.783684131968109,0.3297359721396092,3.233630307973964
0020,96.09329496111188,115.50067254475185,11131.757481647128,328.2482351575579,347.15056197983876,0.38523109458903304,0.08193739120450666,4.459103223954495,4.275434489048678,4.108221639567278,-5.011779062697509,2.3875082576803943,-0.35892680592703935,1.2731367404903093
0021,141.66717856270927,157.4630948475429,22308.96695007186,317.38904081072127,312.2801936694554,0.3313941100656096,0.06399549341992093,2.8574485638341125,-0.386280222000227,1.4465386329604235,-1.5236084324048678,2.019633762685528,-3.80031067385791,1.1545734745664087
0022,127.02443789410334,155.52689629216349,19763.633114309825,332.0388673966931,290.6274384067905,0.4573190674973734,0.06165335058598035,2.434267108526053,-9.54160556667263,3.140548745866423,3.4271224774414417,2.1179814920377713,1.3574418869230498,1.440404807676922
0023,218.40357693758878,263.20740483023906,57623.11909251574,341.4937903664329,219.76004362106323,0.3229016413213224,0.06989599723755208,8.468494770288395,1.1190733120381096,3.421769686421964,-6.930840015018709,2.347248958089641,5.077162522063137,1.5634515238869773
0024,81.84267679850261,100.0217056274414,8185.074897426239,370.9513854980469,322.32288360595703,0.4753148706445371,0.00978578786208022,3.267715931127268,4.732112559217715,1.675360046140319,-3.4295629345432666,2.032591339475159,-0.3250709628948754,4.28054476738329
0025,183.71902227401733,219.0575522184372,40246.82955214466,381.67137265205383,276.25232487916946,0.4535012822062347,0.04751529755856765,13.830728062307893,8.807828836497377,3.097240308876208,-0.6440064011026484,3.1670831478447967,2.646195586504809,8.923470915463916
0026,116.48143121751689,137.34889062784487,16025.573245285497,345.3539344011727,309.81220722198486,0.41077938606380915,0.0640968552246859,5.283105710827485,-2.1156494192236903,3.9947713827207014,-3.063215234708236,1.5677670218509572,-1.1365604654299364,3.567982595296763
0027,217.4025625749068,263.2985713265159,57262.70048223869,336.22594053095037,318.7633263848045,0.2270511341861317,0.07493323732346949,4.591514848760422,-8.686561685494912,2.2218987895295816,-5.474296643438795,1.360510822357423,0.8495199520004967,1.549164548383748
0028,177.62444019317627,214.73241329193115,38189.69663783644,331.0233759880066,237.92034149169922,0.3536507395366821,0.04547531037430702,13.739921815074473,-6.2990743370998965,2.918455002849014,1.2147837725583284,1.6709528362850001,-0.6526657352490827,5.300000723390536
0029,179.70184803009033,208.176748752594,37413.83099196046,270.32070875167847,161.51368260383606,0.36340523321789814,0.01734700659711504,4.9001975910267985,2.245361802022001,1.5544772546204586,-7.362913496982261,1.522839025882827,0.3581767504444732,0.8719666634750936
0030,187.695060988604,239.6615628064689,45068.273222308606,318.77723144272625,309.40782684390825,0.25138453893857593,0.13134504825898696,10.168458583506961,1.7591290043425307,4.1489382200160625,-6.633420158602539,3.032871354199999,-3.1535387401697115,4.352298793437865
0031,155.12770933263442,192.89200418135698,29941.06407597147,342.0845188814051,289.56383017932666,0.42550569246229103,0.07475756560702383,5.96775208183531,-1.7326726154819603,2.411332682419039,-1.714233379552976,1.7426734402069022,-1.2734813776407914,1.9766790584948624
0032,159.23999786376953,193.09545278549194,30748.519489065347,334.06957626342773,205.77058911323547,0.2731351909701502,0.0,,-11.431033509016311,0.0,-1.0653470917215146,0.0,3.7325654471414644,0.0
0033,168.59958162494735,207.35238566118127,34978.21769906478,344.68386762282427,231.3915180458742,0.37282854477445526,0.0871034045404942,6.484443569816906,2.3171424656935513,3.3181154836756717,0.5730888101529318,2.460804540500581,1.6813547241678575,2.5236980619239837
